Format,Title,Artist,Release Year,Genre(s),Country,RIYL,Location (Shelf),Album Cover URL,Fill In?
Record,Characters,John Abercrombie,1978,Contemporary Jazz,US,,"""B1""",https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/02/a9/46/02a946e4-b80f-4050-74e2-7581ef61df81/00042282937223.rgb.jpg/600x600bb.jpg,
Record,Life's a Beach,Java,1983,"Fusion, Jazz-Funk",US,,"""B1""",https://i.discogs.com/85ZdDEju_1aUnf8q1AJvL3yxefN5ZkBLKYj5a4NLIEY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTY2ODcy/MzItMTUzODY2ODk1/MS01NTc4LmpwZWc.jpeg,
Record,Bar Room Preacher,Jimmy Johnson,1985,Chicago Blues,US,,"""B1""",https://is1-ssl.mzstatic.com/image/thumb/Features/e1/82/5d/dj.mzdierle.jpg/600x600bb.jpg,
Record,Whatever Works,John Jarvis,1988,"Smooth Jazz, Ballad",US,,"""B1""",https://lastfm.freetls.fastly.net/i/u/300x300/6fbce3a7b9d2403cbe3db914262f6bf4.jpg,
Record,Jonestown,Winston Jarrett,1989,Roots Reggae,US,,"""B1""",https://is1-ssl.mzstatic.com/image/thumb/Music/70/f1/71/mzi.yjbcdris.tif/600x600bb.jpg,
Record,It's Time,Waylon Jennings,1969,Country,US,,"""B1""",https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/b6/f7/49/b6f749c6-5d5c-cc69-73ec-4c7f26358a2c/828765726726.jpg/600x600bb.jpg,
Record,My Song,Keith Jarrett,1978,Contemporary Jazz,Germany,,"""B1""",https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/9e/6f/da/9e6fdaa7-6273-fab1-c16c-7b0b39aa8817/00602547301246.rgb.jpg/600x600bb.jpg,
Record,Tabernakel,Jan Akkerman,1973,"Jazz-Rock, Art Rock, Prog Rock",Germany,,"""B1""",https://is1-ssl.mzstatic.com/image/thumb/Music/y2005/m03/d14/h23/s06.azhqqxod.jpg/600x600bb.jpg,
Record,Slick Trick,The Belle Stars,1981,"New Wave, Jazz-Funk",UK,,"""B1""",https://i.discogs.com/fd9Eg5pHjHgE7-feMCfmSDCAxGgAYZ16Qlw69ExFjiE/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI1Mjk3/MzgtMTQyNzUyNDU5/NS01ODIwLmpwZWc.jpeg,
Record,What You Wanted,Bel Fires,1988,Rock,US,,"""B1""",https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/cf/66/73/cf6673b8-b936-dc2e-4f9c-75595eb545b2/075679791344.jpg/600x600bb.jpg,
Record,Sign of the Times / Madness,Belle Stars,1982,"New Wave, Spoken Word",US,,"""B1""",https://i.discogs.com/dGKQ6PRNQxClit2h_fyN826IqLv-nNSztbVG47X5Oc0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTcwMTg4/NTEtMTQzMTgwMDYx/OS01NTk4LmpwZWc.jpeg,
Record,Joyous Lake,Pat Martino,1976,Fusion,US,,"""B1""",https://is1-ssl.mzstatic.com/image/thumb/Music/5b/12/4b/mzi.nhwuupgx.jpg/600x600bb.jpg,
Record,Ambush,Marc Benno,1972,"Blues Rock, Texas Blues, Rock & Roll, Memphis Blues, Soul, Chicago Blues",US,,"""B1""",https://lastfm.freetls.fastly.net/i/u/300x300/4076a37a88664e09b23203228ab062f2.jpg,
Record,Burning Down a Rhythm,Floy Joy,2007,"Country, Bubblegum, Rockabilly, Rock & Roll, Rhythm & Blues, Schlager, Soft Rock, Country Rock, Blues Rock",UK & Europe,,"""B1""",https://i.discogs.com/G1r-zAc8-T1gHfFiSBCcOu6qDn7QYI8_Szcv030vNis/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1MTQ2/NzYwLTE1ODcyODk5/NTEtMzk3NS5qcGVn.jpeg,
Record,Live in Hollywood,Warne Marsh,1985,"Cool Jazz, Bop",US,,"""B1""",https://lastfm.freetls.fastly.net/i/u/300x300/853d970aceacd2f1840ee9693361850b.jpg,
Record,The Children of Sanchez,Chuck Mangione,1978,"Soundtrack, Fusion, Smooth Jazz, Latin Jazz",US,,"""B1""",https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/ed/13/24/ed132426-3265-9dcf-cddf-4bb968000b2a/00602527064000.rgb.jpg/600x600bb.jpg,
Record,Some Great Big Youth,Big Youth,1981,Roots Reggae,US,,"""B1""",https://lastfm.freetls.fastly.net/i/u/300x300/aba7819f460847a4aa6def3390a2cdd8.jpg,
Record,Grand Cross,David Matthews,1981,"Fusion, Jazz-Funk, Latin Jazz",Japan,,"""B1""",https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/4c/c1/98/4cc198bb-5e99-5490-9636-8b4eee5b2c9d/789622.jpg/600x600bb.jpg,
Record,The Axeman's Jazz,Beasts of Bourbon,1985,Alternative Rock,UK,,"""B1""",https://lastfm.freetls.fastly.net/i/u/300x300/9a95b04bd0e44373a0b1134656be94bd.jpg,
Record,Golden Summer,Golden Summer,1976,Surf,US,,"""B1""",https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/e6/26/99/e62699df-6422-1a83-6ac9-73394760a6e7/4A68E64E-E315-46F9-A442-50B9618106CD.png/600x600bb.jpg,
Record,Tiembelema,African Connection,1984,Afrobeat,US,,"""B1""",https://i.discogs.com/UipKgd1RxX43lU6Zn0GtciNyo2Tcf3B87C4OAnYuIXM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwNDYw/NjMtMTQxMTg4OTI3/NS00OTMyLmpwZWc.jpeg,
Record,Obo,Obo Addy,1984,"African, Afrobeat",US,,"""B1""",https://is1-ssl.mzstatic.com/image/thumb/Features/d8/bc/e9/dj.hbaneptw.tif/600x600bb.jpg,
Record,From the Heart,Johnny Adams,1984,"Soul-Jazz, Rhythm & Blues",US,,"""B1""",https://is1-ssl.mzstatic.com/image/thumb/Features124/v4/9f/85/3f/9f853f76-c50f-527a-2347-45fbd6cbd00e/dj.dudncqzh.jpg/600x600bb.jpg,
Record,I Will Say Goodbye,Bill Evans Trio,1980,Post Bop,US,,"""B1""",https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/82/3f/ee/823feeea-8014-62f9-7e17-ebad3e0002a8/00025218676120.rgb.jpg/600x600bb.jpg,
Record,Live,Jan Akkerman,2018,"Jazz, Rock, Blues, Classical",Netherlands,,"""B1""",https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/e8/bd/64/e8bd64ee-844e-2436-990c-2e02cd859ae6/5054197231704.jpg/600x600bb.jpg,
Record,Radio Show Volume III,Wynton Marsalis,1988,"Jazz, Non-Music",US,,"""B1""",https://is1-ssl.mzstatic.com/image/thumb/Music/43/7b/0e/mzi.evsajtyu.jpg/600x600bb.jpg,
Record,Radio Show Volume II,Wynton Marsalis,1988,"Jazz, Non-Music",US,,"""B1""",https://is1-ssl.mzstatic.com/image/thumb/Music/43/7b/0e/mzi.evsajtyu.jpg/600x600bb.jpg,
Record,Hurting Inside,Cedella Marley,1989,Soundtrack,US,,"""B1""",https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/38/69/1e/38691ec2-55e2-f2a3-950a-398581b609d4/HurtingInside-Cover.png/600x600bb.jpg,
Record,One More for the Road,Charles Brown,1989,Piano Blues,US,,"""B1""",https://is1-ssl.mzstatic.com/image/thumb/Features/22/c6/78/dj.cwnauznx.jpg/600x600bb.jpg,
Record,Svingin' with Svend,David Grisman Quintet,1988,"Swing, Bluegrass, Gypsy Jazz, Nordic, Progressive Bluegrass",US,,"""B1""",https://lastfm.freetls.fastly.net/i/u/300x300/225d4af1771bf7d2b29cf5e21fb7466d.jpg,
Record,Quintet '80,David Grisman,1980,"Acoustic, Bluegrass, Progressive Bluegrass",US,,"""B1""",https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/00/a2/f2/00a2f24f-e9eb-11c1-786d-024ac219c60f/715949500619.png/600x600bb.jpg,
Record,Small Combos,The 1930s,1987,"Bop, Swing",US,,"""B1""",https://i.discogs.com/s7wae9QOjskz3W1H-Z3EcSnsIi0e3rRQk3aVuUfZkWA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNzIx/NzItMTMxNDM5MTYw/OS5qcGVn.jpeg,
Record,Standards Live,Keith Jarrett,1986,Post Bop,Germany,,"""B1""",https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/5f/19/fd/5f19fd6f-21a3-6e20-38e3-ad274ad85296/21UMGIM37902.rgb.jpg/600x600bb.jpg,
Record,Steppin' On The Blues,Lonnie Johnson,1990,"Country Blues, Delta Blues",US,,"""B1""",https://is1-ssl.mzstatic.com/image/thumb/Features/v4/fc/50/c3/fc50c3e4-7545-fd34-0eaf-da30d099346a/dj.hdylzrwj.jpg/600x600bb.jpg,
Record,Journey to a Rainbow,Chuck Mangione,1983,Smooth Jazz,US,,"""B1""",https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/d8/ee/1f/d8ee1fcc-a982-0763-60ae-eb8cdff59c85/196871222754.jpg/600x600bb.jpg,
Record,Walking on a Tightrope,Johnny Adams,1989,"Soul-Jazz, Rhythm & Blues",US,,"""B1""",https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/66/e2/8a/66e28a47-c005-f317-bd16-47a40a53f55d/19CRGIM11660.rgb.jpg/600x600bb.jpg,
Record,To Each..,A Certain Ratio,1981,"New Wave, Funk",UK,,"""B1""",https://is1-ssl.mzstatic.com/image/thumb/Music71/v4/46/0d/e8/460de81c-946c-ad3d-e202-ddad06dba6c2/724596966112.jpg/600x600bb.jpg,
Record,Carnaval,Wynton Marsalis,1987,Classical,US,,"""B1""",https://is1-ssl.mzstatic.com/image/thumb/Music/c1/96/3d/mzi.xmdnlwam.jpg/600x600bb.jpg,
Record,Manolo,Manolo,1979,"Fusion, Jazz-Funk, Latin Jazz",US,,"""B1""",https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/5f/5b/7e/5f5b7ec5-9326-42e3-ccda-c57b2f99ae26/196292039474.jpg/600x600bb.jpg,
Record,Round Trip,Eric Marienthal,1989,Contemporary Jazz,US,,"""B1""",https://lastfm.freetls.fastly.net/i/u/300x300/55226bb8498ec8b7a7383b2a49f0f2dd.jpg,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Record,Picking Up Where I Left Off...,Spot,,,,,,,
Record,Witness,Spooky Tooth,,,,,,,
Record,The Mirror,Spooky Tooth,,,,,,,
Record,That Was Only Yesterday,Spooky Tooth,,,,,,,
Record,The Last Puff,Spooky Tooth,,,,,,,
Record,Frenzy!,Spontaneous Consumer,,,,,,,
Record,Mental Notes,Split Enz,,,,,,,
Record,Time and Tide,Split Enz,,,,,,,
Record,Feelin' Bitchy,Splatcats,,,,,,,
Record,Live Sampler,Outlaws,,,,,,,
,Whirlpool,Some Velvet Sidewalk,,,,,,,
,Back in Line,Steeleye Span,,,,,,,
,Hello!,Status Quo,,,,,,,
,Starz,Starz,,,,,,,
,Starstruck Sountrack,Various Artists,1982,,,,,,
,Fountains of Life,Starcastle,,,,,,,
,Searching For A Thrill!,Starbuck,,,,,,,
,Friends and Legends,Michael Stanley,,,,,,,
,Greatest Hits,Michael Stanley Band,,,,,,,
,Jim Stafford,Jim Stafford,,,,,,,
,Extravaganza,Stackridge,,,,,,,
,SRC,SRC,,,,,,,
,Frank,Squeeze,,,,,,,
,The Singles Album,Squire,,,,,,,
,Babylond And On,Squeeze,,,,,,,
,U.K. Squeeze,Squeeze,,,,,,,
,Cool for Cats,Squeeze,,,,,,,
,No Time,Squalls,,,,,,,
,Rebel Shoes,Squalls,,,,,,,
,Same,Skinyard,,,,,,,
,The Family That Plays Together,Spirit,,,,,,,
,Feedback,Spirit,,,,,,,
,Orange,The Jon Spencer Blues Explosion,,,,,,,
,Big Beat,Sparks,,,,,,,
,Introducing Sparks,Sparks,,,,,,,
,The Souther Hillman Furay Band,The Souther Hillman Furay Band,,,,,,,
,Hearts of Stone,Southside Johnny,,,,,,,
,You're Only Lonely,J.D. Souther,,,,,,,
,Black Rose,John David Souther,,,,,,,
,Heads and Hearts,The Sound,,,,,,,
,In The Hothouse,The Sound,,,,,,,
,Shock of Daylight,The Sound,,,,,,,
,Thunder Up,The Sound,,,,,,,
,To Spite My Face,Sister Ray,,,,,,,
,Social Unrest,Social Unrest,,,,,,,
,Slow,Sneetchers,,,,,,,
,All You Can Eat,Smokin' Rhythm Prawns,,,,,,,
,Beauty On The Interstate,Smart Opera,,,,,,,
,Rattlesnake Bite,Smack,,,,,,,
,Thrust,Sleepless,,,,,,,
,Three Lefts Make A Right,Slap of Reality,,,,,,,
,Sky 4: Forthcoming,Sky,,,,,,,
,Sky 2,Sky,,,,,,,
,Sky 3,Sky,,,,,,,
,Skinner Box,Skinner Box,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Record,We Love You Fats,"Teresa Brewer, Earl Fatha Hines",1978,Jazz,United States,"Fats Waller, ",C2,"https://m.media-amazon.com/images/I/91BSNPTnCIL._UF1000,1000_QL80_.jpg",
Record,Midnight Mood,Mark Murphy,1967,Jazz,Germany,,C2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTBPqmnPiZbPFSAuQHq0WZ0wf1leset2689Wzo48TZnUQ&s=10,
Record,Nite Street,Rob Mullins,1986,Jazz,United States,,C2,https://i.discogs.com/inkCspPj6eiPFjzN523bGzx3Le3ukoqpr81nr-L9Eqk/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI4Mzk0/NDUtMTYzODg2OTQ3/OC00NzgxLmpwZWc.jpeg,
Record,The Arranger,Gerry Mulligan,1977,Jazz,United States,,C2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQECQSzknyDh7sQWusdHxCm_4lxQPVKOBILMKCyRQ1UUw&s=10,
Record,Really Cookin,The Hot Frogs Jumpin' Jazz Band,1978,Dixieland Jazz,United States,"Jelly Roll Morton, Monty Sunshine",C2,https://www.discogs.com/release/7011746-The-Hot-Frogs-Jumpin-Jazz-Band-Really-Cookin/image/SW1hZ2U6MTg2NTczOTE=?srsltid=AfmBOoqM9aLr0M1tIlFKPifl-Rg3xUjgQDGnGZtpxfwexEkpaPKVrzDs,
Record,Detroit Special,John Lee Hooker,1972,Blues,United States,,C2,https://www.discogs.com/release/4489601-John-Lee-Hooker-Detroit-Special/image/SW1hZ2U6ODk2MzUxNg==?srsltid=AfmBOoqzKMW2eiIHi9SkB8OVOYIOp_vPuy3PRNIQS2y0zpwaUNqK2-zc,
Record,On Course,Christopher Holldyay,1990,Jazz,United States,,C2,https://img.cdandlp.com/2016/08/imgL/118253316.jpg,
Record,Atavachron,Allan Holdsworth,1986,Jazz Fusion,United States,,C2,https://upload.wikimedia.org/wikipedia/en/5/54/Allan_Holdsworth_-_1986_-_Atavachron.jpg,
Record,The Smooth One,Johnny Hodges,1979,Jazz,United States,,C2,https://share.google/qghybpB4CyWJjw0AB,
Record,The Glory of Alberta Hunter,Alberta Hunter,1982,"Jazz, Blues",United States,,C2,https://share.google/pXYwv1cHM9YR2YUzJ,
Record,the ides of march,Vehicle,1970,Prog Rock,United States,,C2,https://en.wikipedia.org/wiki/File:Idesvehicle.jpg,
Record,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Record,,The Primitives,1988,Pop,UK,"The Breeders, Blondie, ",J2,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/e8/65/05/e86505d5-5910-4029-99b8-9964337739a1/114137.jpg/600x600bb.jpg,Been Filled
Record,Lovely,Pousette Dart Band,1979,Rock,US,"Wings, The Eagles",J2,,Been Filled
Record,Never Enough,Polyrock,1981,Rock,UK,"Talking Heads, Wire, Television",J2,https://i.discogs.com/Run-z4tkROBCTN4jTiATSKdGUGN77TAtzSxd1FAc8F0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDk2/MjgxLTE0OTE1NDAw/MjktNjU1NS5qcGVn.jpeg,Been Filled
,Changing Hearts,The Pontiac Brothers,1987,,,,J2,,
,Dirty Deeds,Poi Dog Pondering,1990,Folk,,"The Smiths, The Sundays, Wilco",J2,,
,Wishing Like A Mountain And Thinking Like The Sea,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
CD,Dont Lose Your Mind,The Beginners Mynd,2017,"Psychedelic Rock, Garage Rock",US,"Billie Elish, Squirrel Flower, Cavetown,",Mystery Cubby,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/6c/e4/1a/6ce41aa5-6f89-6538-63f0-c176b07d2c8b/artwork.jpg/600x600bb.jpg,Been Filled
CD,Truth or Truth,Ava Della Pierta,2022,,,,Mystery Cubby,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/f0/09/50/f00950dd-6b95-f0b8-018c-6a98c3f34b42/859764134625_cover.jpg/600x600bb.jpg,Been Filled
CD,Data Doom,Frankie and the Witch Fingers,2023,"Garage Rock, Psychedelic Rock, Alternative Rock",US,,Mystery Cubby,https://lastfm.freetls.fastly.net/i/u/300x300/1f3b1345e7bfb51d579b12aa4764a9f1.jpg,Been Filled
CD,Psyence Fiction,UNKLE,1998,"Trip Hop, Downtempo",UK,,Mystery Cubby,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/08/a2/b0/08a2b03f-5ebd-714c-a48a-02867aa1849d/5400863128807_cover.jpg/600x600bb.jpg,Been Filled
CD,A Night to Remember,Brion Starr,2021,"Rock, Pop",Europe,,Mystery Cubby,https://lastfm.freetls.fastly.net/i/u/300x300/6589d989717644891f2c2fe98063a580.jpg,Been Filled
CD,Welcome to Doc City,Doc City/Clarence Taylor MD,,,,"Norah Jones, Alicia Keys",Mystery Cubby,,Been Filled
CD,Blueskies and Makeup,Franklin Gothom,2021,,,,Mystery Cubby,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/17/c1/95/17c195d7-ed0b-2c83-2b4d-72233d3a3af8/198002184696.jpg/600x600bb.jpg,Been Filled
CD,Still Life,Carson McHone,2022,"Folk, World, & Country",US,,Mystery Cubby,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/0b/15/20/0b1520dd-cb26-c389-3aac-09a95ccecdf6/57200.jpg/600x600bb.jpg,Been Filled
CD,Kady Rain,Kady Rain,2022,Indie Pop,US,"Avril Lavigne, Katy Perry, Potty Mouth",Mystery Cubby,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/5d/4d/f9/5d4df96a-e95e-2fe9-404a-5d570513762d/20UMGIM15390.rgb.jpg/600x600bb.jpg,Been Filled
CD,I'm So Confused,Jonathan Richman,1998,"Alternative Rock, Folk Rock",US,Billy Joel,Mystery Cubby,https://is1-ssl.mzstatic.com/image/thumb/Music/y2005/m06/d02/h10/s05.gsisrtlm.jpg/600x600bb.jpg,Been Filled
CD,Stardust Hurt,Larry Wish,2021,"Country, Experimental",US,Willie Nelson,Mystery Cubby,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/4b/9f/fa/4b9ffac7-ffc6-872d-a6cd-5d8b797ee021/artwork.jpg/600x600bb.jpg,Been Filled
CD,ELECTRIC LECTURE,Electric Lecture,1975,Jazz,UK,Apples in Stereo,Mystery Cubby,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/98/2f/6c/982f6c83-3089-5cae-0fa4-369ebd1bb6fd/198003073029.jpg/600x600bb.jpg,Been Filled
CD,Endless From the Start,Union of Knives,2022,"Industrial, Darkwave, Electro",UK,"Nine Inch Nails, Radiohead, CHURCHES",Mystery Cubby,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/92/f5/69/92f5698a-9d79-8467-633e-99822dc065dd/5056495288527_1.jpg/600x600bb.jpg,Been Filled
,Escalator To Heaven,Charles Boyd,,"Indie, Folk, Feel Good",,Sexxxy Red,,,
,Tionesta,Tionesta,,"Indie, pop rock",,"The Strokes. Telekinesis, The Happy Fits",Mystery Cubby,,
,Now Ghosts,Now Ghosts,,"Country Rock, Melancholy Pop Ballads",US,"Wysty Meyers, Colter Wall",Mystery Cubby,,
,All Animals are Sad After Sex,Paul Trubachilk,2012,Melancholy,,Twilight Soundtrack,,,
,Dig it Man,Rowche Rumbles,,"Garage Punk, Post Punk",,"The Frights, ",,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Record,Down thhe streets of my old neighborhood,Peter Ostroushko,1986,Folk,USA,,B4,,Been Filled
Record,Cold Snap,Albert Collins,1986,"Chicago Blues, Texas Blues",US,,B4,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/15/2d/13/152d13ec-61e0-4d94-9d34-c33bc09a24f2/dj.lcrlobwg.jpg/600x600bb.jpg,Been Filled
Record,Larry Carlton,Larry Carlton,1978,"Fusion, Jazz-Rock",US,,B4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/f8/4f/f0/f84ff039-9877-bb03-3f62-aa7e736a9736/mzi.xqmbvvno.jpg/600x600bb.jpg,Been Filled
Record,Ma,Rare Earth,1973,"Rhythm & Blues, Psychedelic Rock, Funk",US,,B4,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/13/9e/d7/139ed745-6b1e-d4b2-14fd-5ddbeea783cb/00731453027923.rgb.jpg/600x600bb.jpg,Been Filled
Record,Gods & Taboos,Senix IV,,,,,B4,,Been Filled
